DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/25/2015,8:25,QUEENS,11354,40.7686338,-73.8114407,"(40.7686338, -73.8114407)",33 AVENUE                       ,153 STREET                      ,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3303974,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/25/2015,9:20,QUEENS,11354,40.7629537,-73.8319573,"(40.7629537, -73.8319573)",NORTHERN BOULEVARD              ,MAIN STREET                     ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3303981,PASSENGER VEHICLE,,,,
09/25/2015,9:30,QUEENS,11354,40.7625656,-73.8185874,"(40.7625656, -73.8185874)",ROOSEVELT AVENUE                ,147 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3305741,VAN,PASSENGER VEHICLE,,,
09/25/2015,9:45,QUEENS,11354,40.7685207,-73.8286291,"(40.7685207, -73.8286291)",140 STREET                      ,32 AVENUE                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3303978,PASSENGER VEHICLE,,,,
09/24/2015,15:40,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",PARSONS BOULEVARD               ,NORTHERN BOULEVARD              ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3303983,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/24/2015,17:00,QUEENS,11354,40.7635881,-73.836024,"(40.7635881, -73.836024)",COLLEGE POINT BOULEVARD         ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3303988,SPORT UTILITY / STATION WAGON,VAN,,,
09/24/2015,7:05,QUEENS,11354,40.7730557,-73.8446007,"(40.7730557, -73.8446007)",124 STREET                      ,28 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3302951,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/24/2015,7:30,QUEENS,11354,40.7647112,-73.8306857,"(40.7647112, -73.8306857)",35 AVENUE                       ,LINDEN PLACE                    ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3302956,PASSENGER VEHICLE,VAN,,,
09/23/2015,11:05,QUEENS,11354,40.7704501,-73.8342056,"(40.7704501, -73.8342056)",WHITESTONE EXPRESSWAY E SVC RD  ,FARRINGTON STREET               ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3302945,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/23/2015,14:30,QUEENS,11354,40.7624202,-73.8275149,"(40.7624202, -73.8275149)",37 AVENUE                       ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3302937,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/23/2015,16:40,QUEENS,11354,40.7609937,-73.8244214,"(40.7609937, -73.8244214)",ROOSEVELT AVENUE                ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Lost Consciousness,Failure to Yield Right-of-Way,,,,3302944,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/23/2015,17:45,QUEENS,11354,40.7633822,-73.8302956,"(40.7633822, -73.8302956)",NORTHERN BOULEVARD              ,LINDEN PLACE                    ,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3302943,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/23/2015,1:47,QUEENS,11354,40.7729468,-73.8154866,"(40.7729468, -73.8154866)",150 STREET                      ,28 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3302948,PASSENGER VEHICLE,,,,
09/22/2015,10:30,QUEENS,11354,40.7583639,-73.8315357,"(40.7583639, -73.8315357)",PRINCE STREET                   ,40 ROAD                         ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3301908,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
09/22/2015,11:35,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD              ,PRINCE STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3302369,VAN,,,,
09/22/2015,13:40,QUEENS,11354,40.761048,-73.8351748,"(40.761048, -73.8351748)",36 ROAD                         ,COLLEGE POINT BOULEVARD         ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3301904,VAN,SPORT UTILITY / STATION WAGON,,,
09/22/2015,15:50,QUEENS,11354,40.7677542,-73.8319235,"(40.7677542, -73.8319235)",LINDEN PLACE                    ,32 AVENUE                       ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3302376,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
09/22/2015,16:50,QUEENS,11354,40.7629537,-73.8319573,"(40.7629537, -73.8319573)",NORTHERN BOULEVARD              ,MAIN STREET                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3301903,PASSENGER VEHICLE,UNKNOWN,,,
09/22/2015,19:45,QUEENS,11354,40.7639417,-73.8281463,"(40.7639417, -73.8281463)",NORTHERN BOULEVARD              ,UNION STREET                    ,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3302373,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/22/2015,9:10,QUEENS,11354,40.7651388,-73.8194359,"(40.7651388, -73.8194359)",NORTHERN BOULEVARD              ,147 STREET                      ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3301902,PASSENGER VEHICLE,BICYCLE,,,
09/21/2015,15:30,QUEENS,11354,40.7727005,-73.8339545,"(40.7727005, -73.8339545)",28 AVENUE                       ,LINDEN PLACE                    ,,4,0,0,0,0,0,4,0,Fatigued/Drowsy,Unspecified,,,,3301899,PASSENGER VEHICLE,TAXI,,,
